product_id,title,product_url,price_current,price_old,currency,on_sale,in_stock,category,collection,image_url
50634,ЛОНГСЛИВ | FIRST CHILD,https://nikifilinistore.ru/product/longsliv-first-child/,3714.0,6190.0,RUB,True,True,Лонгсливы,Evangelion,
50623,ЛОНГСЛИВ | SECOND CHILD,https://nikifilinistore.ru/product/longsliv-second-child/,3714.0,6190.0,RUB,True,True,Лонгсливы,Evangelion,
50618,ЛОНГСЛИВ | THIRD CHILD,https://nikifilinistore.ru/product/longsliv-third-child/,3714.0,6190.0,RUB,True,True,Лонгсливы,Evangelion,
50648,ЗИП-СВИТШОТ | YELLOW FLASH,https://nikifilinistore.ru/product/zip-svitshot-yellow-flash/,6594.0,10990.0,RUB,True,True,Свитшоты,Naruto,
50639,ЗИП-СВИТШОТ | NAMIKAZE,https://nikifilinistore.ru/product/zip-svitshot-namikaze/,6594.0,10990.0,RUB,True,True,Свитшоты,Naruto,
50574,ТОП | CLASS REBEL,https://nikifilinistore.ru/product/top-class-rebel/,2274.0,3790.0,RUB,True,True,Топы,Cool Teacher,
50649,ДЖИНСОВЫЙ БОМБЕР | KIIROI SENKO,https://nikifilinistore.ru/product/dzhinsovyj-bomber-kiiroi-senko/,14994.0,24990.0,RUB,True,False,Бомберы,Naruto,
50519,ХУДИ CUSTOM | PROMISE IN CHAINS,https://nikifilinistore.ru/product/hudi-custom-promise-in-chains/,7794.0,12990.0,RUB,True,True,Худи,Chainsaw Man,
50635,DENIM ДЖИНСЫ | KOGANE NO HI,https://nikifilinistore.ru/product/denim-dzhinsy-kogane-no-hi/,8094.0,13490.0,RUB,True,True,Джинсы,Naruto,
50562,ФУТБОЛКА | NO LIMITS,https://nikifilinistore.ru/product/futbolka-no-limits/,3594.0,5990.0,RUB,True,False,Футболки,Cool Teacher,
50624,DENIM ДЖИНСЫ CUSTOM | DARK DIVING,https://nikifilinistore.ru/product/denim-dzhinsy-custom-dark-diving/,8394.0,13990.0,RUB,True,True,Джинсы,Chainsaw Man,
50538,ФУТБОЛКА | SEAL OF SACRIFICE,https://nikifilinistore.ru/product/futbolka-seal-of-sacrifice/,3594.0,5990.0,RUB,True,False,Футболки,Naruto,
50568,ФУТБОЛКА OTAKU | LESSONS OF REALITY,https://nikifilinistore.ru/product/futbolka-otaku-lessons-of-reality/,3594.0,5990.0,RUB,True,True,Футболки,Cool Teacher,
50556,ФУТБОЛКА OTAKU | UNIT SYSTEM 00,https://nikifilinistore.ru/product/futbolka-otaku-unit-system-00/,3294.0,5490.0,RUB,True,True,Футболки,Evangelion,
50550,ФУТБОЛКА OTAKU | UNIT SYSTEM 01,https://nikifilinistore.ru/product/futbolka-otaku-unit-system-01/,3294.0,5490.0,RUB,True,True,Футболки,Evangelion,
50544,ФУТБОЛКА OTAKU | UNIT SYSTEM 02,https://nikifilinistore.ru/product/futbolka-otaku-unit-system-02/,3294.0,5490.0,RUB,True,True,Футболки,Evangelion,
50532,ФУТБОЛКА OTAKU CUSTOM | BLOOMBOUND,https://nikifilinistore.ru/product/futbolka-otaku-custom-bloombound/,3774.0,6290.0,RUB,True,True,Футболки,Japanese Mood,
50526,ФУТБОЛКА OTAKU CUSTOM | SWEETPAW,https://nikifilinistore.ru/product/futbolka-otaku-custom-sweetpaw/,3774.0,6290.0,RUB,True,True,Футболки,,
50478,ФУТБОЛКА | AI HOSHINO,https://nikifilinistore.ru/product/futbolka-ai-hoshino/,2490.0,4150.0,RUB,True,True,Футболки,,
50486,ХУДИ | PINK,https://nikifilinistore.ru/product/hudi-pink/,4374.0,7290.0,RUB,True,True,Худи,,
50474,ЗИП-ХУДИ | PINK,https://nikifilinistore.ru/product/zip-hudi-pink/,6000.0,10000.0,RUB,True,True,Худи,,
50418,ХУДИ | YELLOW BLUES (R),https://nikifilinistore.ru/product/hudi-yellow-blues-r/,8094.0,13490.0,RUB,True,True,Худи,Cowboy Bebop,
50437,ДЖИНСОВЫЙ БОМБЕР | RAM & REM,https://nikifilinistore.ru/product/dzhinsovyj-bomber-ram-rem/,14994.0,24990.0,RUB,True,False,Бомберы,Japanese Mood,
50243,ЗИП-ХУДИ | SKULL KNIGHT (R),https://nikifilinistore.ru/product/zip-hudi-skull-knight-r/,9354.0,15590.0,RUB,True,True,Худи,Berserk,
50431,ЛОНГСЛИВ | RAM & REM DUO,https://nikifilinistore.ru/product/longsliv-ram-rem-duo/,4914.0,8190.0,RUB,True,True,Лонгсливы,Japanese Mood,
50016,ХУДИ | LOT 34 GREEN (SR),https://nikifilinistore.ru/product/hudi-lot-34-green-sr/,8094.0,13490.0,RUB,True,True,Худи,Naruto,
49074,ЗИП-ХУДИ | JURYOKU (R),https://nikifilinistore.ru/product/zip-hudi-juryoku-r/,9354.0,15590.0,RUB,True,True,Худи,Japanese Mood,
50423,ФУТБОЛКА | MIKU MADNESS,https://nikifilinistore.ru/product/futbolka-miku-madness/,4074.0,6790.0,RUB,True,True,Футболки,Japanese Mood,
50349,ЗИП-СВИТШОТ SMBR X NF | FORMULA RACING,https://nikifilinistore.ru/product/zip-svitshot-smbr-x-nf-formula-racing/,6000.0,10000.0,RUB,True,True,Свитшоты,Japanese Mood,
50359,ХУДИ | NERD$CLUB GRN,https://nikifilinistore.ru/product/hudi-nerdclub-grn/,9114.0,15190.0,RUB,True,True,Худи,,
50367,DENIM ДЖИНСЫ CUSTOM | HELL BOMB,https://nikifilinistore.ru/product/denim-dzhinsy-custom-hell-bomb/,7554.0,12590.0,RUB,True,True,Джинсы,Chainsaw Man,
50354,DENIM ДЖИНСЫ CUSTOM | HELL RIOT,https://nikifilinistore.ru/product/denim-dzhinsy-custom-hell-riot/,7554.0,12590.0,RUB,True,True,Джинсы,Chainsaw Man,
50295,ФУТБОЛКА | ELIOR FOREST,https://nikifilinistore.ru/product/futbolka-elior-forest/,2490.0,4150.0,RUB,True,True,Футболки,Japanese Mood,
50236,ФУТБОЛКА | ENEMY OF APOSTLE,https://nikifilinistore.ru/product/futbolka-enemy-of-apostle/,2490.0,4150.0,RUB,True,True,Футболки,Berserk,
50233,ЗИП-СВИТШОТ | HAO,https://nikifilinistore.ru/product/zip-svitshot-hao/,6594.0,10990.0,RUB,True,True,Свитшоты,Japanese Mood,
50242,ЗИП-СВИТШОТ | KILLER QUEEN,https://nikifilinistore.ru/product/zip-svitshot-killer-queen/,6000.0,10000.0,RUB,True,True,Свитшоты,Japanese Mood,
50227,ЗИП-СВИТШОТ | RENGOKU FLAME,https://nikifilinistore.ru/product/zip-svitshot-rengoku-flame/,6000.0,10000.0,RUB,True,True,Свитшоты,Japanese Mood,
50224,ЗИП-СВИТШОТ | SHUMATSU NO TANI,https://nikifilinistore.ru/product/zip-svitshot-shumatsu-no-tani/,6000.0,10000.0,RUB,True,True,Свитшоты,Naruto,
50230,ЗИП-СВИТШОТ | YOH,https://nikifilinistore.ru/product/zip-svitshot-yoh/,6594.0,10990.0,RUB,True,True,Свитшоты,Japanese Mood,
49838,DENIM ДЖИНСЫ | DEATHSLINGER,https://nikifilinistore.ru/product/denim-dzhinsy-deathslinger/,7554.0,12590.0,RUB,True,True,Джинсы,Japanese Mood,
50206,DENIM ДЖИНСЫ | HELLISH DRAFT,https://nikifilinistore.ru/product/denim-dzhinsy-hellish-draft/,7554.0,12590.0,RUB,True,True,Джинсы,Japanese Mood,
50212,DENIM ДЖИНСЫ | LIGHTNING BURST,https://nikifilinistore.ru/product/denim-dzhinsy-lightning-burst/,7554.0,12590.0,RUB,True,True,Джинсы,Japanese Mood,
50200,DENIM ДЖИНСЫ | RENGOKU TORA,https://nikifilinistore.ru/product/denim-dzhinsy-rengoku-tora/,7554.0,12590.0,RUB,True,True,Джинсы,Japanese Mood,
50218,DENIM ДЖИНСЫ CUSTOM | GHOST,https://nikifilinistore.ru/product/denim-dzhinsy-custom-ghost/,8394.0,13990.0,RUB,True,True,Джинсы,Japanese Mood,
50257,ДЖИНСОВЫЙ БОМБЕР | GEARS,https://nikifilinistore.ru/product/dzhinsovyj-bomber-gears/,14394.0,23990.0,RUB,True,True,Бомберы,Japanese Mood,
50304,ДЖИНСОВЫЙ БОМБЕР | PALE RIDER,https://nikifilinistore.ru/product/dzhinsovyj-bomber-pale-rider/,8276.0,13794.0,RUB,True,False,Бомберы,Berserk,
50252,ДЖИНСОВЫЙ БОМБЕР | THUNDERFLASH,https://nikifilinistore.ru/product/dzhinsovyj-bomber-thunderflash/,16494.0,27490.0,RUB,True,False,Бомберы,Japanese Mood,
50046,ЗИП-СВИТШОТ | SATORU,https://nikifilinistore.ru/product/zip-svitshot-satoru/,6594.0,10990.0,RUB,True,True,Свитшоты,Japanese Mood,
50069,КОВРИК ДЛЯ МЫШИ DR X NF | DARK SHINOBI,https://nikifilinistore.ru/product/kovrik-dlya-myshi-dr-x-nf-dark-shinobi/,3900.0,,RUB,False,False,Другое,,
50075,КОВРИК ДЛЯ МЫШИ DR X NF | BERSERKER,https://nikifilinistore.ru/product/kovrik-dlya-myshi-dr-x-nf-berserker/,3900.0,,RUB,False,False,Другое,Berserk,
50076,КОВРИК ДЛЯ МЫШИ DR X NF | CURSED MASTER,https://nikifilinistore.ru/product/kovrik-dlya-myshi-dr-x-nf-cursed-master/,3900.0,,RUB,False,False,Другое,,
50077,КОВРИК ДЛЯ МЫШИ DR X NF | HAREM MULTIVERSE,https://nikifilinistore.ru/product/kovrik-dlya-myshi-dr-x-nf-harem-multiverse/,3900.0,,RUB,False,False,Другое,,
50019,ФУТБОЛКА | EMILIA’S CHARM VLT,https://nikifilinistore.ru/product/futbolka-emilias-charm-vlt/,3294.0,5490.0,RUB,True,True,Футболки,Japanese Mood,
50011,ФУТБОЛКА | EMILIA’S CHARM WHT,https://nikifilinistore.ru/product/futbolka-emilias-charm-wht/,2694.0,4490.0,RUB,True,True,Футболки,Japanese Mood,
49831,DENIM ДЖИНСЫ | THIRD BOMB,https://nikifilinistore.ru/product/denim-dzhinsy-third-bomb/,7554.0,12590.0,RUB,True,True,Джинсы,Japanese Mood,
49789,ЛОНГСЛИВ | KOMATSU PNK,https://nikifilinistore.ru/product/longsliv-komatsu-pnk/,3714.0,6190.0,RUB,True,True,Лонгсливы,Chainsaw Man,
49807,ЛОНГСЛИВ | ORIGINAL SINNER,https://nikifilinistore.ru/product/longsliv-original-sinner/,3714.0,6190.0,RUB,True,True,Лонгсливы,Japanese Mood,
49795,ФУТБОЛКА | KONOSUBA,https://nikifilinistore.ru/product/futbolka-konosuba/,2490.0,4150.0,RUB,True,True,Футболки,Japanese Mood,
49801,ФУТБОЛКА | YOKO VANGUARD,https://nikifilinistore.ru/product/futbolka-yoko-vanguard/,2490.0,4150.0,RUB,True,True,Футболки,Japanese Mood,
50311,ФУТБОЛКА OTAKU CUSTOM | BLACK BLOOM,https://nikifilinistore.ru/product/futbolka-otaku-custom-black-bloom/,4194.0,6990.0,RUB,True,True,Футболки,Naruto,
50320,ФУТБОЛКА | BLOODLUST,https://nikifilinistore.ru/product/futbolka-bloodlust/,3414.0,5690.0,RUB,True,False,Футболки,Chainsaw Man,
49783,ФУТБОЛКА OTAKU | CHAOTIC CAST,https://nikifilinistore.ru/product/futbolka-otaku-chaotic-cast/,3294.0,5490.0,RUB,True,True,Футболки,Chainsaw Man,
49763,DENIM ДЖИНСЫ | GRAND LINE SIRENS,https://nikifilinistore.ru/product/denim-dzhinsy-grand-line-sirens/,7554.0,12590.0,RUB,True,True,Джинсы,Japanese Mood,
49757,DENIM ДЖИНСЫ | WALLBREAKER,https://nikifilinistore.ru/product/denim-dzhinsy-wallbreaker/,7554.0,12590.0,RUB,True,True,Джинсы,Japanese Mood,
49080,ЗИП-ХУДИ | JURYOKU (SR),https://nikifilinistore.ru/product/zip-hudi-juryoku-sr/,9594.0,15990.0,RUB,True,True,Худи,Japanese Mood,
49086,ХУДИ | SUKUNA (SR),https://nikifilinistore.ru/product/hudi-sukuna-sr/,8394.0,13990.0,RUB,True,True,Худи,Japanese Mood,
49249,ЗИП-СВИТШОТ | GOD OF THUNDER,https://nikifilinistore.ru/product/zip-svitshot-god-of-thunder/,6000.0,10000.0,RUB,True,True,Свитшоты,Japanese Mood,
49092,ЗИП-СВИТШОТ | JIRAIYA: THE GALLANT,https://nikifilinistore.ru/product/zip-svitshot-jiraiya-the-gallant/,6000.0,10000.0,RUB,True,True,Свитшоты,Naruto,
49246,ЗИП-СВИТШОТ | PAIN,https://nikifilinistore.ru/product/zip-svitshot-pain/,6000.0,10000.0,RUB,True,True,Свитшоты,Naruto,
49255,ЗИП-СВИТШОТ | ROOD OF FATE,https://nikifilinistore.ru/product/zip-svitshot-rood-of-fate/,6000.0,10000.0,RUB,True,True,Свитшоты,Japanese Mood,
49252,ЗИП-СВИТШОТ | RYOMEN SUKUNA,https://nikifilinistore.ru/product/zip-svitshot-ryomen-sukuna/,6000.0,10000.0,RUB,True,True,Свитшоты,Japanese Mood,
49258,ЗИП-СВИТШОТ | SHINIGAMI EYES,https://nikifilinistore.ru/product/zip-svitshot-shinigami-eyes/,6000.0,10000.0,RUB,True,True,Свитшоты,Japanese Mood,
49261,ЗИП-СВИТШОТ | SINNERS,https://nikifilinistore.ru/product/zip-svitshot-sinners/,6000.0,10000.0,RUB,True,True,Свитшоты,Japanese Mood,
49460,ЗИП-ХУДИ | BDSM DARK BLUE,https://nikifilinistore.ru/product/zip-hudi-bdsm-dark-blue/,9420.0,15700.0,RUB,True,True,Худи,Japanese Mood,
49466,ЗИП-ХУДИ | BDSM WHT,https://nikifilinistore.ru/product/zip-hudi-bdsm-wht/,9420.0,15700.0,RUB,True,False,Худи,Japanese Mood,
48921,ЗИП-ХУДИ | CHAINFURY DEMON (R),https://nikifilinistore.ru/product/zip-hudi-chainfury-demon-r/,8874.0,14790.0,RUB,True,True,Худи,Chainsaw Man,
48918,ХУДИ | NIGHTCUT EXECUTOR (SR),https://nikifilinistore.ru/product/hudi-nightcut-executor-sr/,8394.0,13990.0,RUB,True,True,Худи,Chainsaw Man,
48912,ХУДИ | DARK NARUTO (SR),https://nikifilinistore.ru/product/hudi-dark-naruto-r/,8394.0,13990.0,RUB,True,True,Худи,Naruto,
48817,ЗИП-ХУДИ | FLAME HASHIRA (R),https://nikifilinistore.ru/product/zip-hudi-flame-hashira-r/,8874.0,14790.0,RUB,True,True,Худи,Japanese Mood,
48559,ХУДИ | SHARINGANS REFLECTION (SR),https://nikifilinistore.ru/product/hudi-sharingans-reflection-sr/,8394.0,13990.0,RUB,True,True,Худи,Naruto,
48563,ЗИП-ХУДИ | MINATO (SR),https://nikifilinistore.ru/product/zip-hudi-minato-sr/,10194.0,16990.0,RUB,True,True,Худи,Naruto,
48606,ЗИП-ХУДИ | SINFUL MELANGE (SR),https://nikifilinistore.ru/product/zip-hudi-sinful-melange-sr/,9594.0,15990.0,RUB,True,True,Худи,Japanese Mood,
48610,ХУДИ | FOURTH HOKAGE (SR),https://nikifilinistore.ru/product/hudi-fourth-hokage-sr/,8394.0,13990.0,RUB,True,True,Худи,Naruto,
48614,ХУДИ | RENGOKU (R),https://nikifilinistore.ru/product/hudi-rengoku-r/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
48638,ХУДИ | TITAN WRATH (SR),https://nikifilinistore.ru/product/hudi-titan-wrath-sr/,9894.0,16490.0,RUB,True,True,Худи,Japanese Mood,
48642,ЗИП-ХУДИ | RAGE OF THE FOUNDER (SR),https://nikifilinistore.ru/product/zip-hudi-rage-of-the-founder-sr/,9594.0,15990.0,RUB,True,True,Худи,Japanese Mood,
48654,ЗИП-ХУДИ | HACHIKO (R),https://nikifilinistore.ru/product/zip-hudi-hachiko-r/,8394.0,13990.0,RUB,True,True,Худи,Japanese Mood,
48462,ЗИП-ХУДИ | CURSED SPIRIT (SR),https://nikifilinistore.ru/product/zip-hudi-cursed-spirit-sr/,9594.0,15990.0,RUB,True,False,Худи,Japanese Mood,
48413,ХУДИ | LOT AMATERASU REFLECTIVE (UR),https://nikifilinistore.ru/product/hudi-lot-amaterasu-reflective-ur/,11994.0,19990.0,RUB,True,True,Худи,Naruto,
48420,ХУДИ | REVENGE REFLECTIVE (UR),https://nikifilinistore.ru/product/hudi-revenge-reflective-ur/,11994.0,19990.0,RUB,True,True,Худи,Naruto,
48427,ХУДИ | DARK SASUKE REFLECTIVE (UR),https://nikifilinistore.ru/product/hudi-dark-sasuke-reflective-ur/,11994.0,19990.0,RUB,True,True,Худи,Naruto,
48210,ХУДИ | HATAKE LEGACY (SR),https://nikifilinistore.ru/product/hudi-hatake-legacy-sr/,10554.0,17590.0,RUB,True,True,Худи,Naruto,
48243,ХУДИ | SUPREME LEGACY (SR),https://nikifilinistore.ru/product/hudi-supreme-legacy-sr/,10554.0,17590.0,RUB,True,True,Худи,Naruto,
48250,ХУДИ | REVENGE LEGACY (SR),https://nikifilinistore.ru/product/hudi-revenge-legacy-sr/,10554.0,17590.0,RUB,True,True,Худи,Naruto,
48257,ВЫШИТЫЙ ХУДИ | FELSCORNED REVENGE (UR),https://nikifilinistore.ru/product/vyshityj-hudi-felscorned-revenge-ur/,17994.0,29990.0,RUB,True,True,Худи,Naruto,
48264,ХУДИ | HUNTER X HUNTER (SR),https://nikifilinistore.ru/product/hudi-hunter-x-hunter-sr/,8394.0,13990.0,RUB,True,True,Худи,Japanese Mood,
48271,ХУДИ | SUGURU (SR),https://nikifilinistore.ru/product/hudi-suguru-sr/,8394.0,13990.0,RUB,True,True,Худи,Japanese Mood,
48040,ЗИП-ХУДИ | SANTORYU (R),https://nikifilinistore.ru/product/zip-hudi-santoryu-r/,8874.0,14790.0,RUB,True,False,Худи,Japanese Mood,
48045,ХУДИ | BLADEKULT (R),https://nikifilinistore.ru/product/hudi-bladekult-r/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
48050,ХУДИ | BOUNTY HUNTER (R),https://nikifilinistore.ru/product/hudi-bounty-hunter-r/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
48055,ХУДИ | GODSPEED (SR),https://nikifilinistore.ru/product/hudi-godspeed-sr/,8874.0,14790.0,RUB,True,True,Худи,Japanese Mood,
48065,ЗИП-ХУДИ | NANA (R),https://nikifilinistore.ru/product/zip-hudi-nana-r/,8574.0,14290.0,RUB,True,True,Худи,Japanese Mood,
48070,ХУДИ | CRIMSON MIRAGE (SR),https://nikifilinistore.ru/product/hudi-crimson-mirage-sr/,9894.0,16490.0,RUB,True,True,Худи,Naruto,
48090,ЗИП-ХУДИ | ONIZUKA (R),https://nikifilinistore.ru/product/zip-hudi-onizuka-r/,8874.0,14790.0,RUB,True,True,Худи,Cool Teacher,
48116,ХУДИ | ROSE MIRAGE (SR),https://nikifilinistore.ru/product/hudi-rose-mirage-sr/,9894.0,16490.0,RUB,True,True,Худи,Naruto,
48126,ЗИП-ХУДИ | KING 2002 (R),https://nikifilinistore.ru/product/zip-hudi-king-2002-r/,8874.0,14790.0,RUB,True,True,Худи,Japanese Mood,
48137,ХУДИ | ZENITSU (R),https://nikifilinistore.ru/product/hudi-zenitsu-r/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
48158,ХУДИ | NAGATO (R),https://nikifilinistore.ru/product/hudi-nagato-r/,7494.0,12490.0,RUB,True,True,Худи,Naruto,
48183,ХУДИ | QUEEN OF SORROW,https://nikifilinistore.ru/product/hudi-queen-of-sorrow/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
47835,ЗИП-ХУДИ | TANJIRO (R),https://nikifilinistore.ru/product/zip-hudi-tanjiro-r/,8874.0,14790.0,RUB,True,True,Худи,Japanese Mood,
47842,ХУДИ | ALUCARD (R),https://nikifilinistore.ru/product/hudi-alucard-r/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
47627,ХУДИ | OBITO (SR),https://nikifilinistore.ru/product/hudi-obito-sr/,8394.0,13990.0,RUB,True,True,Худи,Naruto,
47492,ХУДИ | TANJIRO (R),https://nikifilinistore.ru/product/hudi-tanjiro-r/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
47499,ХУДИ | ITACHI (R),https://nikifilinistore.ru/product/hudi-itachi-r/,8994.0,14990.0,RUB,True,True,Худи,Naruto,
47388,ХУДИ | DARK SHINOBI (R),https://nikifilinistore.ru/product/hudi-dark-shinobi-r/,7494.0,12490.0,RUB,True,True,Худи,Naruto,
46619,ХУДИ | SACRIFICE (SR),https://nikifilinistore.ru/product/hudi-sacrifice-sr/,8394.0,13990.0,RUB,True,True,Худи,Japanese Mood,
46554,ХУДИ | SOLO LEVELING (R),https://nikifilinistore.ru/product/hudi-solo-leveling-r/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
23873,ХУДИ | BERSERK (R),https://nikifilinistore.ru/product/hoodie-berserk-blk/,7494.0,12490.0,RUB,True,True,Худи,Berserk,
43249,HOODIE / DANDADAN (R),https://nikifilinistore.ru/product/hudi-ddd-r/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
35752,HOODIE / ACE (R),https://nikifilinistore.ru/product/hudi-ace/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
46397,HOODIE / DEMON LORD (R),https://nikifilinistore.ru/product/hoodie-demon-lord-r/,8994.0,14990.0,RUB,True,True,Худи,Japanese Mood,
38461,HOODIE / TANK! (SR),https://nikifilinistore.ru/product/hudi-tank/,8694.0,14490.0,RUB,True,True,Худи,Cowboy Bebop,
32558,HOODIE / KING 2022 (R),https://nikifilinistore.ru/product/hudi-king-2022/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
35949,HOODIE / SUGURU (R),https://nikifilinistore.ru/product/hudi-geto/,7494.0,12490.0,RUB,True,True,Худи,Japanese Mood,
39531,HOODIE / MOB PSYCHO (R),https://nikifilinistore.ru/product/hudi-supernatural-r/,7314.0,12190.0,RUB,True,True,Худи,Japanese Mood,
44074,ХУДИ | TTGL (R),https://nikifilinistore.ru/product/hudi-gurren-lagann-r/,8514.0,14190.0,RUB,True,True,Худи,Japanese Mood,
40014,ХУДИ / SATORU (R),https://nikifilinistore.ru/product/hudi-strongest-r/,7590.0,12650.0,RUB,True,True,Худи,Japanese Mood,
31786,ХУДИ / GUTS 97 (R),https://nikifilinistore.ru/product/hudi-berserk-97/,7494.0,12490.0,RUB,True,True,Худи,Berserk,
41159,ХУДИ / SATORU (SR),https://nikifilinistore.ru/product/hudi-strongest-sr/,9174.0,15290.0,RUB,True,True,Худи,Japanese Mood,
41114,ЗИП-ХУДИ / MAKIMA RED (SR),https://nikifilinistore.ru/product/zip-hudi-chainsaw-man-sr/,9720.0,16200.0,RUB,True,True,Худи,Chainsaw Man,
46244,ХУДИ CUSTOM | HELL,https://nikifilinistore.ru/product/hudi-custom-hell/,13494.0,22490.0,RUB,True,False,Худи,,
46167,ЗИП-ХУДИ | GUTS (SR),https://nikifilinistore.ru/product/zip-hudi-guts-sr/,9594.0,15990.0,RUB,True,True,Худи,Berserk,
46136,ЗИП-ХУДИ | SINNERS (SR),https://nikifilinistore.ru/product/zip-hudi-sinners-sr/,11094.0,18490.0,RUB,True,False,Худи,Japanese Mood,
46143,ХУДИ | KIRA VOL.3 (R),https://nikifilinistore.ru/product/hudi-kira-vol-3-r/,7590.0,12650.0,RUB,True,True,Худи,Japanese Mood,
45615,ЗИП-ХУДИ | NERD$CLUB VIOLET EDITION,https://nikifilinistore.ru/product/zip-hudi-nerdclub-violet-edition/,10794.0,17990.0,RUB,True,True,Худи,,
45479,ХУДИ | DRAGON TEAM (SR),https://nikifilinistore.ru/product/hudi-dragon-team-sr/,8394.0,13990.0,RUB,True,True,Худи,Japanese Mood,
45485,ЗИП-ХУДИ | PRETTY GUARDIANS (SR),https://nikifilinistore.ru/product/zip-hudi-pretty-guardians-sr/,10194.0,16990.0,RUB,True,True,Худи,Japanese Mood,
45195,ЗИП-ХУДИ | DRAGON TEAM (R),https://nikifilinistore.ru/product/zip-hudi-dragon-team-r/,8874.0,14790.0,RUB,True,False,Худи,Japanese Mood,
44754,ЗИП-ХУДИ | RYOMEN SUKUNA (SR),https://nikifilinistore.ru/product/zip-hudi-ryomen-sukuna-sr/,9720.0,16200.0,RUB,True,True,Худи,Japanese Mood,
44673,ХУДИ | SUSANOO (R),https://nikifilinistore.ru/product/hudi-susanoo-r/,7494.0,12490.0,RUB,True,True,Худи,Naruto,
44560,ХУДИ | RYOMEN SUKUNA (R),https://nikifilinistore.ru/product/hudi-ryomen-sukuna-r/,7314.0,12190.0,RUB,True,True,Худи,Japanese Mood,
44463,ХУДИ | PRETTY GUARDIANS BLUE (SR),https://nikifilinistore.ru/product/hudi-pretty-guardians-blue-sr/,9180.0,15300.0,RUB,True,False,Худи,Japanese Mood,
44375,ХУДИ | PRETTY GUARDIANS (SR),https://nikifilinistore.ru/product/hudi-pretty-guardians-sr/,8394.0,13990.0,RUB,True,True,Худи,Japanese Mood,
42949,ХУДИ / CURSED TALES (SR),https://nikifilinistore.ru/product/hudi-cursed-tales-sr/,8094.0,13490.0,RUB,True,True,Худи,Naruto,
42769,ХУДИ / KAGUYA BLOSSOM (SR),https://nikifilinistore.ru/product/hudi-kaguya-blossom-sr/,8094.0,13490.0,RUB,True,True,Худи,Naruto,
42103,ХУДИ / DEMON SLAYER (SR),https://nikifilinistore.ru/product/hudi-demon-slayer-sr/,8094.0,13490.0,RUB,True,False,Худи,Japanese Mood,
41668,ХУДИ / DARK SHINOBI PROTOTYPE (SR),https://nikifilinistore.ru/product/hudi-dark-shinobi-prototype-sr/,8094.0,13490.0,RUB,True,True,Худи,Naruto,
41682,ХУДИ / KAGUYA ITO (R),https://nikifilinistore.ru/product/hudi-kaguya-ito-r/,7314.0,12190.0,RUB,True,True,Худи,Naruto,
41469,ЗИП-ХУДИ / ULTIMATE GEARS (SR),https://nikifilinistore.ru/product/zip-hudi-ultimate-gears-sr/,9720.0,16200.0,RUB,True,True,Худи,Japanese Mood,
40747,ХУДИ / GEARS (R),https://nikifilinistore.ru/product/hudi-gears-r/,7314.0,12190.0,RUB,True,True,Худи,Japanese Mood,
41128,ХУДИ / GEARS (SR),https://nikifilinistore.ru/product/hudi-gears-sr/,8094.0,13490.0,RUB,True,True,Худи,Japanese Mood,
40313,ХУДИ / DARK SHINOBI PROTOTYPE,https://nikifilinistore.ru/product/hudi-dark-shinobi-prototype/,6954.0,11590.0,RUB,True,True,Худи,Naruto,
40140,ХУДИ / REVENGE CHERRY BLOSSOM (UR),https://nikifilinistore.ru/product/hudi-revenge-cherry-blossom-ur/,17994.0,29990.0,RUB,True,False,Худи,,
40152,ХУДИ / LOT AMATERASU (SSR),https://nikifilinistore.ru/product/hudi-lot-amaterasu-ssr/,14994.0,24990.0,RUB,True,False,Худи,,
38080,ЗИП-ХУДИ / STRONGEST,https://nikifilinistore.ru/product/zip-hudi-strongest/,9354.0,15590.0,RUB,True,True,Худи,Japanese Mood,
37238,ЗИП-ХУДИ / CURSED MASTER,https://nikifilinistore.ru/product/zip-hudi-cursed-master/,8514.0,14190.0,RUB,True,True,Худи,Japanese Mood,
35878,ЗИП ХУДИ / NERD$CLUB RED EDITION,https://nikifilinistore.ru/product/zip-hudi-nerdclub-red-edition/,11394.0,18990.0,RUB,True,False,Худи,,
35009,ЗИП ХУДИ / FIRE FIST,https://nikifilinistore.ru/product/zip-hudi-fire-fist/,9354.0,15590.0,RUB,True,True,Худи,Japanese Mood,
28187,ХУДИ / HOKAGE 8TH EMBROIDER,https://nikifilinistore.ru/product/hudi-hokage-8th-embroider/,11154.0,18590.0,RUB,True,False,Худи,,
25936,HOODIE / BLACK HOKAGE,https://nikifilinistore.ru/product/hoodie-black-hokage/,9474.0,15790.0,RUB,True,True,Худи,,
33711,ХУДИ / EVIL,https://nikifilinistore.ru/product/hudi-evil/,6954.0,11590.0,RUB,True,True,Худи,,
